1328 High Point Ave SW,Atlanta,Fulton,"33.718000,-84.393600",14100
297 Fulton St SW,Atlanta,Fulton,"33.741972,-84.397660",11900
3757 Paces Ferry Rd NW,Atlanta,Fulton,"33.855838,-84.441114",10800
1240 Old Alabama Rd,Roswell,Fulton,"34.014490,-84.326031",11900
619 Perry J Hudson Pkwy,Atlanta,Fulton,"33.653993,-84.411071",18700
5251 Windward Pkwy,Alpharetta,Fulton,"34.090946,-84.275737",35400
1201 Johnson Ferry Rd,Atlanta,Fulton,"33.905456,-84.349729",14300
587 Northridge Rd,Atlanta,Fulton,"33.981951,-84.345301",27100
1143 Mount Vernon Hwy,Atlanta,Fulton,"33.934305,-84.350544",20800
11527 Webb Bridge Way,Alpharetta,Fulton,"34.061828,-84.226008",13100
10539 Waters Rd,Alpharetta,Fulton,"34.038268,-84.256116",10700
1274 Spalding Dr,Atlanta,Fulton,"33.967870,-84.345414",10600
6004 Spalding Dr,Atlanta,Fulton,"33.964355,-84.266347",20400
5577 Oakley Industrial Blvd,Fairburn,Fulton,"33.542740,-84.570408",19900
9397 Willeo Rd,Roswell,Fulton,"34.009017,-84.375090",10700
9477 Coleman Rd,Roswell,Fulton,"34.012251,-84.386546",10900
410 Pharr Rd NE,Atlanta,Fulton,"33.837017,-84.374438",14200
302 Williams St NW,Atlanta,Fulton,"33.762790,-84.390545",11100
722 Marietta Blvd NW,Atlanta,Fulton,"33.773856,-84.426125",11700
103 Ted Turner Dr SW,Atlanta,Fulton,"33.751775,-84.396248",13500
Arthur Langford Pkwy E,Atlanta,Fulton,"33.696992,-84.404062",18900
GA-403 N,Atlanta,Fulton,"33.621330,-84.459760",15500
GA-400 N,Atlanta,Fulton,"33.898590,-84.361600",22000
GA-401 S,Atlanta,Fulton,"33.796470,-84.394340",40000
252 Deering Rd NW,Atlanta,Fulton,"33.797620,-84.394100",24700
GA-402 E,Atlanta,Fulton,"33.763580,-84.491600",20600
GA-402 W,Atlanta,Fulton,"33.766420,-84.498400",39900
GA-401 S,Atlanta,Fulton,"33.795040,-84.392000",31200
Porsche Ave,Atlanta,Fulton,"33.652143,-84.395908",11900
GA-401 N,Atlanta,Fulton,"33.658857,-84.394464",12100
GA-401 N,Atlanta,Fulton,"33.685920,-84.398510",13700
GA-401 N,Atlanta,Fulton,"33.698145,-84.404260",14400
GA-401 N,Atlanta,Fulton,"33.700390,-84.403591",23300
GA-401 N,Atlanta,Fulton,"33.734487,-84.391641",13100
GA-401 N,Atlanta,Fulton,"33.741017,-84.391378",29100
GA-401 N,Atlanta,Fulton,"33.749000,-84.382770",12800
I-85 N,Atlanta,Fulton,"33.761791,-84.380811",21800
102 Fort St NE,Atlanta,Fulton,"33.757436,-84.378090",19800
GA-401 N,Atlanta,Fulton,"33.770830,-84.389860",30500
890 Williams St NW,Atlanta,Fulton,"33.779370,-84.390667",15900
GA-401 N,Atlanta,Fulton,"33.792570,-84.390602",19600
GA-401 N,Atlanta,Fulton,"33.802610,-84.405600",12400
GA-401 N,Atlanta,Fulton,"33.805028,-84.412090",16300
987 Sidney Marcus Blvd NE,Atlanta,Fulton,"33.824120,-84.357920",11700
GA-400 N,Atlanta,Fulton,"33.828382,-84.360030",17000
GA-400 N,Atlanta,Fulton,"33.849595,-84.368400",23000
GA-400 N,Atlanta,Fulton,"33.854275,-84.369445",21600
GA-400 N,Atlanta,Fulton,"33.905660,-84.357750",24200
US-19 N,Atlanta,Fulton,"33.909597,-84.358026",20100
GA-400 N,Atlanta,Fulton,"33.914546,-84.356669",21600
GA-400 N,Atlanta,Fulton,"33.935393,-84.356926",15100
GA-400 N,Atlanta,Fulton,"33.983477,-84.340738",15500
GA-400 N,Atlanta,Fulton,"33.984534,-84.339971",13800
GA-400 N,Roswell,Fulton,"34.020333,-84.324625",10500
GA-400 N,Roswell,Fulton,"34.022961,-84.322917",12800
GA-400 N,Roswell,Fulton,"34.024315,-84.321752",18300
GA-400 N,Alpharetta,Fulton,"34.035734,-84.313733",15700
GA-400 N,Alpharetta,Fulton,"34.053322,-84.288629",14700
GA-400 N,Alpharetta,Fulton,"34.054190,-84.284488",11300
GA-400 N,Alpharetta,Fulton,"34.066785,-84.272485",18900
GA-400 N,Alpharetta,Fulton,"34.070291,-84.270705",12600
GA-400 N,Alpharetta,Fulton,"34.085105,-84.263030",24200
GA-407 N,Atlanta,Fulton,"33.654273,-84.497299",20800
GA-407 N,Atlanta,Fulton,"33.658917,-84.497431",19500
GA-407 N,Atlanta,Fulton,"33.687171,-84.499684",11200
GA-407 N,Atlanta,Fulton,"33.693327,-84.499839",13100
GA-407 N,Atlanta,Fulton,"33.723795,-84.502149",11900
GA-407 N,Atlanta,Fulton,"33.759427,-84.492770",14100
GA-402 W,Atlanta,Fulton,"33.766451,-84.495653",22700
GA-407 N,Atlanta,Fulton,"33.784148,-84.494796",13900
GA-407 E,Atlanta,Fulton,"33.909296,-84.428263",12600
GA-407 E,Atlanta,Fulton,"33.911910,-84.381612",12900
US-19 N,Atlanta,Fulton,"33.911752,-84.376531",14100
GA-407 E,Atlanta,Fulton,"33.909787,-84.363630",10700
US-19 N,Atlanta,Fulton,"33.910105,-84.360324",28300
GA-407 E,Atlanta,Fulton,"33.912192,-84.355209",12900
GA-407 E,Atlanta,Fulton,"33.913669,-84.351286",13300
GA-407 E,Atlanta,Fulton,"33.619464,-84.465616",29600
GA-407 N,Atlanta,Fulton,"33.625114,-84.488175",33000
GA-403 N,Fairburn,Fulton,"33.545909,-84.575473",25600
GA-403 N,Union City,Fulton,"33.567617,-84.532409",19200
GA-403 N,Atlanta,Fulton,"33.585078,-84.511366",11900
GA-403 N,Atlanta,Fulton,"33.651523,-84.439894",31800
GA-14 Spur,Atlanta,Fulton,"33.618785,-84.480722",10100
GA-403 N,Atlanta,Fulton,"33.644517,-84.449953",20300
GA-403 N,Atlanta,Fulton,"33.808065,-84.378327",23200
GA-13 N,Atlanta,Fulton,"33.821782,-84.357977",23400
GA-403 N,Atlanta,Fulton,"33.823747,-84.351068",11600
GA-402 E,Atlanta,Fulton,"33.765143,-84.523033",24200
GA-402 E,Atlanta,Fulton,"33.760794,-84.487689",32800
GA-402 E,Atlanta,Fulton,"33.741148,-84.413031",10300
GA-402 E,Atlanta,Fulton,"33.743746,-84.400819",10400
259 Rawson St SW,Atlanta,Fulton,"33.744855,-84.397331",38800
GA-400 S,Atlanta,Fulton,"33.910266,-84.357653",21900
GA-402 E,Atlanta,Fulton,"33.763578,-84.491574",22500
GA-402 W,Atlanta,Fulton,"33.763450,-84.489780",14200
US-19 S,Atlanta,Fulton,"33.911135,-84.359358",23800
GA-402 E,Atlanta,Fulton,"33.765230,-84.495077",22800
GA-401 S,Atlanta,Fulton,"33.654158,-84.395843",10900
GA-401 S,Atlanta,Fulton,"33.702248,-84.404434",37300
GA-403 S,Atlanta,Fulton,"33.689988,-84.401997",13000
GA-401 S,Atlanta,Fulton,"33.679662,-84.398647",12300
GA-401 S,Atlanta,Fulton,"33.675332,-84.397991",17400
GA-401 S,Atlanta,Fulton,"33.723445,-84.394527",10800
640 Pulliam St SW,Atlanta,Fulton,"33.737311,-84.392386",15700
GA-401 S,Atlanta,Fulton,"33.741546,-84.392184",31000
GA-401 S,Atlanta,Fulton,"33.750090,-84.382394",13700
1 Pratt St SE,Atlanta,Fulton,"33.753120,-84.379390",10200
GA-401 S,Atlanta,Fulton,"33.755790,-84.378819",14800
Ellis St NE,Atlanta,Fulton,"33.758375,-84.380511",10400
GA-401 S,Atlanta,Fulton,"33.762590,-84.382813",11400
60 Ralph McGill Blvd NE,Atlanta,Fulton,"33.764640,-84.385090",11400
Spring St NW,Atlanta,Fulton,"33.766330,-84.389890",18200
GA-401 S,Atlanta,Fulton,"33.768323,-84.390595",11700
677 Williams St NW,Atlanta,Fulton,"33.773593,-84.390567",15100
GA-401 S,Atlanta,Fulton,"33.780534,-84.391451",19500
GA-401 S,Atlanta,Fulton,"33.803774,-84.411065",20600
GA-401 S,Atlanta,Fulton,"33.801495,-84.403476",26300
GA-401 S,Atlanta,Fulton,"33.806300,-84.415620",15200
GA-400 S,Atlanta,Fulton,"33.824760,-84.360200",11400
GA-400 S,Atlanta,Fulton,"33.829067,-84.360679",13400
GA-400 S,Atlanta,Fulton,"33.854384,-84.370166",21600
GA-400 S,Atlanta,Fulton,"33.849879,-84.369291",21200
GA-400 S,Atlanta,Fulton,"33.898730,-84.362240",18600
Concourse Pkwy NE,Atlanta,Fulton,"33.913672,-84.355680",10800
GA-400 S,Atlanta,Fulton,"33.931162,-84.358187",21600
GA-400 S,Atlanta,Fulton,"33.935601,-84.358132",11000
GA-400 S,Atlanta,Fulton,"33.981115,-84.342759",12100
GA-400 S,Atlanta,Fulton,"33.979252,-84.343588",14600
GA-400 S,Roswell,Fulton,"34.019393,-84.326277",26600
GA-400 S,Roswell,Fulton,"34.023983,-84.323013",15800
GA-400 S,Alpharetta,Fulton,"34.036164,-84.314266",12200
GA-400 S,Alpharetta,Fulton,"34.053766,-84.289106",13000
GA-400 S,Alpharetta,Fulton,"34.070396,-84.271459",12400
GA-400 S,Alpharetta,Fulton,"34.067180,-84.273098",15700
GA-400 S,Alpharetta,Fulton,"34.085333,-84.263756",20800
GA-407 S,Atlanta,Fulton,"33.658680,-84.497951",21100
GA-407 S,Atlanta,Fulton,"33.654343,-84.497985",20900
GA-407 S,Atlanta,Fulton,"33.686758,-84.500388",13100
GA-407 S,Atlanta,Fulton,"33.689047,-84.501005",11900
GA-407 S,Atlanta,Fulton,"33.725669,-84.503015",11900
GA-407 S,Atlanta,Fulton,"33.722101,-84.503168",10400
GA-402 W,Atlanta,Fulton,"33.766502,-84.496022",37900
GA-407 S,Atlanta,Fulton,"33.763597,-84.493377",17800
GA-407 S,Atlanta,Fulton,"33.786473,-84.494130",14100
GA-407 W,Atlanta,Fulton,"33.910506,-84.427746",13700
US-19 S,Atlanta,Fulton,"33.912494,-84.377045",14300
GA-407 W,Atlanta,Fulton,"33.912586,-84.381167",10700
GA-407 W,Atlanta,Fulton,"33.910422,-84.364107",10500
GA-407 W,Atlanta,Fulton,"33.913600,-84.353930",38400
GA-407 W,Atlanta,Fulton,"33.914707,-84.350564",14300
GA-407 W,Atlanta,Fulton,"33.621048,-84.464845",22600
GA-407 S,Atlanta,Fulton,"33.625216,-84.488845",15700
3199 Godby Rd,Atlanta,Fulton,"33.614255,-84.485272",25800
GA-403 S,Atlanta,Fulton,"33.614677,-84.487177",30100
GA-403 S,Fairburn,Fulton,"33.547575,-84.574797",25300
GA-403 S,Union City,Fulton,"33.570311,-84.531075",19500
GA-403 S,Atlanta,Fulton,"33.587161,-84.510159",11700
GA-403 S,Atlanta,Fulton,"33.650460,-84.442905",19000
GA-14 Spur,Atlanta,Fulton,"33.617475,-84.487632",26400
GA-403 S,Atlanta,Fulton,"33.653766,-84.437858",28800
GA-403 S,Atlanta,Fulton,"33.623258,-84.458831",11600
GA-403 S,Atlanta,Fulton,"33.620355,-84.466800",26800
GA-403 S,Atlanta,Fulton,"33.689357,-84.401359",22100
GA-403 S,Atlanta,Fulton,"33.795170,-84.393740",22000
GA-403 S,Atlanta,Fulton,"33.804980,-84.383560",24400
GA-403 S,Atlanta,Fulton,"33.823610,-84.355370",14200
GA-403 S,Atlanta,Fulton,"33.824568,-84.350945",13000
GA-402 W,Atlanta,Fulton,"33.765803,-84.523470",23500
GA-402 W,Atlanta,Fulton,"33.761866,-84.487645",14000
331 Pryor St SW,Atlanta,Fulton,"33.745629,-84.394617",34800
Hilliard St,Atlanta,Fulton,"33.760070,-84.375790",24800
42 Inwood Cir NE,Atlanta,Fulton,"33.799233,-84.389066",12000
GA-403 N,Atlanta,Fulton,"33.801490,-84.387220",10700
GA-13 N,Atlanta,Fulton,"33.811594,-84.368723",11400
Arthur Langford Pkwy E,Atlanta,Fulton,"33.690901,-84.490860",11700
Arthur Langford Pkwy W,Atlanta,Fulton,"33.690681,-84.492630",12300
18670 Zell Miller Mountain Pkwy,Ellijay,Gilmer,"34.776239,-84.394068",16900
79 1st Ave,East Ellijay,Gilmer,"34.685352,-84.473625",11200
8509 Highway 515 S,Ellijay,Gilmer,"34.614158,-84.517724",17900
14792 Zell Miller Mountain Pkwy,Ellijay,Gilmer,"34.736885,-84.423631",18100
7406 Highway 515 N,Ellijay,Gilmer,"34.651985,-84.495593",19000
11098 Highway 515 N,Ellijay,Gilmer,"34.681071,-84.475956",20600
12672 Highway 515 N,Ellijay,Gilmer,"34.714483,-84.453576",17800
3196 Ocean Hwy,Brunswick,Glynn,"31.140700,-81.582260",15000
2637 Ocean Hwy,Brunswick,Glynn,"31.132190,-81.561790",14300
4490 Glynn Ave,Brunswick,Glynn,"31.129175,-81.479657",14100
1228 Glynn Ave,Brunswick,Glynn,"31.142913,-81.478707",14600
Glynn Ave,Brunswick,Glynn,"31.159832,-81.477569",24300
Glynn Ave,Brunswick,Glynn,"31.160301,-81.477326",19500
2599 Glynn Ave,Brunswick,Glynn,"31.166862,-81.474747",37700
3225 Glynn Ave,Brunswick,Glynn,"31.175952,-81.473508",32100
3558 Darien Hwy,Brunswick,Glynn,"31.188932,-81.469320",15000
3818 Darien Hwy,Brunswick,Glynn,"31.204345,-81.467186",17400
4444 US Highway 17 N,Brunswick,Glynn,"31.241068,-81.450651",13400
5667 Blythe Island Hwy,Brunswick,Glynn,"31.195413,-81.526491",11900
4738 Community Rd,Brunswick,Glynn,"31.203913,-81.507572",15100
4254 Community Rd,Brunswick,Glynn,"31.203442,-81.505033",15900
3670 Community Rd,Brunswick,Glynn,"31.197865,-81.490535",12500
3319 Cypress Mill Rd,Brunswick,Glynn,"31.193857,-81.478528",12200
Torras Dr,Brunswick,Glynn,"31.157750,-81.498546",10900
2345 Newcastle St,Brunswick,Glynn,"31.160266,-81.499470",13600
2661 Newcastle St,Brunswick,Glynn,"31.164450,-81.500952",13300
2899 Newcastle St,Brunswick,Glynn,"31.167790,-81.502150",13700
3229 Newcastle St,Brunswick,Glynn,"31.172179,-81.503466",15200
3939 Newcastle St,Brunswick,Glynn,"31.182810,-81.504079",16100
4175 Norwich Street Ext,Brunswick,Glynn,"31.194642,-81.505165",23100
4261 Norwich Street Ext,Brunswick,Glynn,"31.200399,-81.507354",20300
4305 Norwich Street Ext,Brunswick,Glynn,"31.202806,-81.508236",16500
4707 New Jesup Hwy,Brunswick,Glynn,"31.211435,-81.513385",23200
5546 New Jesup Hwy,Brunswick,Glynn,"31.229047,-81.530513",19300
6193 New Jesup Hwy,Brunswick,Glynn,"31.243690,-81.544830",18900
1029 Chapel Crossing Rd,Brunswick,Glynn,"31.226999,-81.467165",11000
964 Old Jesup Rd,Brunswick,Glynn,"31.219998,-81.502358",10300
174 F.J. Torras Cswy,Brunswick,Glynn,"31.162349,-81.460006",33400
2904 Demere Rd,Saint Simons Island,Glynn,"31.163398,-81.399281",14700
2308 Frederica Rd,Saint Simons Island,Glynn,"31.169075,-81.382995",15300
2630 Frederica Rd,Saint Simons Island,Glynn,"31.175751,-81.377791",15300
6086 Altama Ave,Brunswick,Glynn,"31.222387,-81.478247",10200
Golden Isles Pkwy,Brunswick,Glynn,"31.189464,-81.473625",19000
Golden Isles Pkwy,Brunswick,Glynn,"31.228077,-81.497004",30200
2574 Golden Isles Pkwy,Brunswick,Glynn,"31.209918,-81.489055",22700
Golden Isles Pkwy,Brunswick,Glynn,"31.223247,-81.494853",27500
Golden Isles Pkwy,Brunswick,Glynn,"31.239088,-81.501936",30900
1021 Sea Island Rd,Saint Simons Island,Glynn,"31.164621,-81.407121",18100
838 Sea Island Rd,Saint Simons Island,Glynn,"31.183392,-81.399124",15800
1605 Gloucester St,Brunswick,Glynn,"31.151430,-81.486646",11000
1907 Gloucester St,Brunswick,Glynn,"31.152172,-81.483971",10900
2307 Gloucester St,Brunswick,Glynn,"31.152956,-81.480943",12700
3097 Altama Ave,Brunswick,Glynn,"31.175198,-81.490818",11300
3663 Altama Ave,Brunswick,Glynn,"31.182141,-81.488932",20600
3892 Altama Ave,Brunswick,Glynn,"31.188805,-81.487139",23200
4758 Altama Ave,Brunswick,Glynn,"31.198851,-81.484491",22200
224 Kings Way,Saint Simons Island,Glynn,"31.140964,-81.397991",10300
1543 Highway 41 South SE,Calhoun,Gordon,"34.467355,-84.934388",10300
808 S Wall St,Calhoun,Gordon,"34.487248,-84.945370",21000
419 S Wall St,Calhoun,Gordon,"34.495391,-84.951240",17500
253 N Wall St,Calhoun,Gordon,"34.504222,-84.951052",13600
647 N Wall St,Calhoun,Gordon,"34.509793,-84.949202",12400
915 N Wall St,Calhoun,Gordon,"34.517819,-84.944051",10900
1391 US 41 N,Calhoun,Gordon,"34.544984,-84.936979",10900
3875 Rome Rd SW,Plainville,Gordon,"34.404644,-85.015111",12100
3466 Rome Rd SW,Plainville,Gordon,"34.413955,-85.007972",12600
1656 Rome Rd SW,Calhoun,Gordon,"34.457125,-84.987475",15400
532 Rome Rd SW,Calhoun,Gordon,"34.477566,-84.960947",14600
337 Highway 53 West SW,Calhoun,Gordon,"34.479818,-84.955929",17000
251 W Belmont Dr,Calhoun,Gordon,"34.480070,-84.940688",21700
373 Oothcalooga St,Calhoun,Gordon,"34.476622,-84.930456",29200
4771 Fairmount Hwy SE,Calhoun,Gordon,"34.458516,-84.907178",11200
1005 Highway 53 Spur SW,Calhoun,Gordon,"34.493316,-84.966551",10200
302 N River St,Calhoun,Gordon,"34.506738,-84.956297",11600
171 N River St,Calhoun,Gordon,"34.503902,-84.955305",10500
473 Red Bud Rd NE,Calhoun,Gordon,"34.512681,-84.940105",11000
1270 Red Bud Rd NE,Calhoun,Gordon,"34.511797,-84.921033",19400
1475 Red Bud Rd NE,Calhoun,Gordon,"34.511237,-84.916346",11400
US Highway 84 W,Cairo,Grady,"30.891682,-84.210383",11000
1036 US Highway 84 W,Cairo,Grady,"30.888146,-84.208702",11600
151 US Highway 84 E,Cairo,Grady,"30.885887,-84.206077",16500
651 US Highway 84 E,Cairo,Grady,"30.881477,-84.198941",13800
966 US Highway 84 E,Cairo,Grady,"30.878807,-84.195529",14800
1883 US Highway 84 E,Cairo,Grady,"30.877519,-84.191130",16700
2384 US Highway 84 E,Cairo,Grady,"30.877327,-84.177924",16500
3073 US Highway 84 E,Cairo,Grady,"30.874243,-84.161626",12300
4936 US Highway 84 E,Cairo,Grady,"30.872929,-84.082185",14800
397 5th St SE,Cairo,Grady,"30.873184,-84.201433",10100
129 5th St SE,Cairo,Grady,"30.876234,-84.201376",11700
2627 US Highway 319 S,Thomasville,Grady,"30.697079,-84.148129",12100
6080 Lake Oconee Pkwy,Greensboro,Greene,"33.462178,-83.241865",16700
2880 Lake Oconee Pkwy,Greensboro,Greene,"33.536974,-83.213949",11400
S Main St,Greensboro,Greene,"33.552401,-83.199678",11700
300 S Main St,Greensboro,Greene,"33.573338,-83.182857",10400
GA-402 E,Greensboro,Greene,"33.538000,-83.237400",32500
GA-402 E,Greensboro,Greene,"33.549000,-83.142200",30700
GA-402 E,White Plains,Greene,"33.547000,-83.035600",29800
210 E Broad St,Greensboro,Greene,"33.575756,-83.180316",12000
3363 Lawrenceville Hwy,Lawrenceville,Gwinnett,"33.916152,-84.095185",31200
2709 Lawrenceville Hwy,Lawrenceville,Gwinnett,"33.923397,-84.073182",27300
202 Cathy Ln NW,Lawrenceville,Gwinnett,"33.931284,-84.044213",31500
860 Lawrenceville Hwy,Lawrenceville,Gwinnett,"33.944729,-84.009614",17600
479 W Crogan St,Lawrenceville,Gwinnett,"33.952091,-83.997739",20000
290 W Crogan St,Lawrenceville,Gwinnett,"33.956079,-83.992325",20900
131 W Crogan St,Lawrenceville,Gwinnett,"33.956286,-83.989134",16000
146 E Crogan St,Lawrenceville,Gwinnett,"33.956428,-83.987303",18600
51 E Crogan St,Lawrenceville,Gwinnett,"33.956580,-83.984124",10900
E Crogan St,Lawrenceville,Gwinnett,"33.956716,-83.980660",26500
261 E Crogan St,Lawrenceville,Gwinnett,"33.960211,-83.973115",18400
660 Winder Hwy,Lawrenceville,Gwinnett,"33.966722,-83.962525",19700
1062 Winder Hwy,Lawrenceville,Gwinnett,"33.971738,-83.949270",13300
1368 Winder Hwy,Dacula,Gwinnett,"33.978752,-83.938716",13300
2184 Winder Hwy,Dacula,Gwinnett,"33.990645,-83.912020",10600
3062 Winder Hwy,Dacula,Gwinnett,"33.996789,-83.880010",11700
1385 Athens Hwy,Grayson,Gwinnett,"33.860703,-83.975065",38800
508 Athens Hwy,Loganville,Gwinnett,"33.854357,-83.933245",33300
5013 Buford Hwy,Peachtree Corners,Gwinnett,"33.955871,-84.190633",23000
4076 Buford Hwy,Duluth,Gwinnett,"33.974883,-84.165652",29200
3482 Buford Hwy,Duluth,Gwinnett,"33.991561,-84.152592",31800
2924 Buford Hwy,Duluth,Gwinnett,"34.004702,-84.138228",23500
1568 Buford Hwy,Suwanee,Gwinnett,"34.027904,-84.095669",15200
749 Highway 23 NW,Suwanee,Gwinnett,"34.046451,-84.075805",11000
151 Highway 23 NE,Suwanee,Gwinnett,"34.068414,-84.058063",11600
945 Buford Hwy,Sugar Hill,Gwinnett,"34.084701,-84.030378",11900
1670 Buford Hwy,Buford,Gwinnett,"34.100130,-84.008904",26200
2145 Buford Hwy,Buford,Gwinnett,"34.110938,-83.998351",30500
2449 Buford Hwy,Buford,Gwinnett,"34.119982,-83.989428",23300
2961 Buford Hwy,Buford,Gwinnett,"34.131560,-83.978265",13600
Cumming Hwy,Buford,Gwinnett,"34.123949,-84.084833",33900
5357 Nelson Brogdon Blvd,Sugar Hill,Gwinnett,"34.111578,-84.049266",36200
1678 Buford Dr,Lawrenceville,Gwinnett,"34.012027,-83.989458",34300
561 Buford Dr,Lawrenceville,Gwinnett,"33.973679,-83.986653",34800
339 Buford Dr,Lawrenceville,Gwinnett,"33.965840,-83.985990",33200
76 E Pike St,Lawrenceville,Gwinnett,"33.957351,-83.987934",15100
103 W Pike St,Lawrenceville,Gwinnett,"33.957281,-83.989123",23200
N Clayton St,Lawrenceville,Gwinnett,"33.956835,-83.988399",13000
146 S Clayton St,Lawrenceville,Gwinnett,"33.948549,-83.986927",22300
270 Grayson Hwy,Lawrenceville,Gwinnett,"33.944911,-83.984733",28700
796 Grayson Hwy,Lawrenceville,Gwinnett,"33.930353,-83.975881",26500
2669 Loganville Hwy,Grayson,Gwinnett,"33.882358,-83.940442",32700
3235 Loganville Hwy,Loganville,Gwinnett,"33.869312,-83.914098",23200
1264 Grayson Pkwy,Grayson,Gwinnett,"33.874277,-83.977672",10400
4030 Abbotts Bridge Rd,Duluth,Gwinnett,"34.016461,-84.154619",11500
2956 Duluth Highway 120,Duluth,Gwinnett,"33.988946,-84.132025",18700
2317 Duluth Highway 120,Duluth,Gwinnett,"33.978455,-84.104656",22500
1778 Duluth Hwy,Lawrenceville,Gwinnett,"33.975847,-84.072238",24500
Duluth Hwy,Lawrenceville,Gwinnett,"33.967972,-84.036635",28200
172 W Pike St,Lawrenceville,Gwinnett,"33.957168,-83.990836",18800
301 W Pike St,Lawrenceville,Gwinnett,"33.957010,-83.994570",32700
3961 Centerville Hwy,Snellville,Gwinnett,"33.786879,-84.046365",32100
3381 Centerville Hwy,Snellville,Gwinnett,"33.808262,-84.043211",33100
3060 Scenic Hwy S,Snellville,Gwinnett,"33.824165,-84.032027",35900
2542 Scenic Hwy S,Snellville,Gwinnett,"33.842805,-84.030869",28100
538 Scenic Hwy,Lawrenceville,Gwinnett,"33.930736,-83.995714",23100
206 Scenic Hwy,Lawrenceville,Gwinnett,"33.945754,-83.987567",23200
139 Scenic Hwy,Lawrenceville,Gwinnett,"33.950858,-83.982141",30900
314 E Pike St,Lawrenceville,Gwinnett,"33.957698,-83.983600",12400
933 Braselton Hwy,Lawrenceville,Gwinnett,"33.999609,-83.973131",19000
1532 Braselton Hwy,Lawrenceville,Gwinnett,"34.023131,-83.962392",14200
2718 Braselton Hwy,Dacula,Gwinnett,"34.050537,-83.928501",18400
4174 Braselton Hwy,Hoschton,Gwinnett,"34.075225,-83.885639",17500
5044 Braselton Hwy,Hoschton,Gwinnett,"34.071840,-83.848544",13700
2189 Highway 211 NW,Braselton,Gwinnett,"34.117323,-83.824391",25500
2647 Highway 211 NW,Braselton,Gwinnett,"34.120792,-83.826616",20300
2763 Bethany Church Rd,Snellville,Gwinnett,"33.819909,-84.063177",15600
3195 Lawrenceville Suwanee Rd,Suwanee,Gwinnett,"34.034994,-84.052018",38500
3779 Lawrenceville Suwanee Rd,Suwanee,Gwinnett,"34.052446,-84.059882",31400
3042 Gravel Springs Rd,Buford,Gwinnett,"34.068947,-83.968456",31100
2261 Gravel Springs Rd,Buford,Gwinnett,"34.057565,-83.939624",27500
1490 Auburn Rd,Dacula,Gwinnett,"34.039781,-83.916664",21100
2277 Beaver Ruin Rd,Norcross,Gwinnett,"33.938226,-84.189165",36200
1913 Beaver Ruin Rd,Norcross,Gwinnett,"33.935577,-84.168781",37500
1150 Beaver Ruin Rd,Norcross,Gwinnett,"33.922478,-84.138823",36600
621 Beaver Ruin Rd NW,Lilburn,Gwinnett,"33.909046,-84.127714",27200
3296 Medlock Bridge Rd,Peachtree Corners,Gwinnett,"33.964873,-84.208032",16200
3527 Medlock Bridge Rd,Peachtree Corners,Gwinnett,"33.972295,-84.209010",17500
Indian Trail Lilburn Rd,Norcross,Gwinnett,"33.929916,-84.177208",38400
890 Indian Trail Lilburn Rd NW,Lilburn,Gwinnett,"33.905226,-84.154934",24400
676 Killian Hill Rd SW,Lilburn,Gwinnett,"33.873642,-84.105296",20500
1618 Killian Hill Rd SW,Lilburn,Gwinnett,"33.852450,-84.078805",18400
967 Rockbridge Rd SW,Stone Mountain,Gwinnett,"33.849517,-84.135849",11500
4560 Annistown Rd,Snellville,Gwinnett,"33.805521,-84.069990",25400
4836 Five Forks Trickum Rd SW,Lilburn,Gwinnett,"33.851616,-84.112356",15300
Five Forks Trickum Rd SW,Lilburn,Gwinnett,"33.873645,-84.084006",20400
580 Rockbridge Rd SW,Lilburn,Gwinnett,"33.859548,-84.142549",13500
1440 Oak Rd SW,Snellville,Gwinnett,"33.873080,-84.050690",16600
2324 Five Forks Trickum Rd,Lawrenceville,Gwinnett,"33.903267,-84.042367",19100
965 Five Forks Trickum Rd,Lawrenceville,Gwinnett,"33.928004,-84.004504",10400
471 S Perry St,Lawrenceville,Gwinnett,"33.951970,-83.989116",12600
426 Oak Rd,Lawrenceville,Gwinnett,"33.899669,-84.067372",12100
446 Pleasant Hill Rd NW,Lilburn,Gwinnett,"33.909422,-84.112871",29000
Club Dr,Duluth,Gwinnett,"33.941474,-84.124502",24900
2996 Club Dr,Lawrenceville,Gwinnett,"33.940085,-84.095801",14200
3123 Club Dr,Lawrenceville,Gwinnett,"33.940000,-84.104273",14600
1388 Old Norcross Rd,Lawrenceville,Gwinnett,"33.953930,-84.038759",16400
914 Old Norcross Rd,Lawrenceville,Gwinnett,"33.955139,-84.019795",18800
5336 Spalding Dr,Peachtree Corners,Gwinnett,"33.967832,-84.213957",14500
6014 Spalding Dr,Atlanta,Fulton,"33.964759,-84.265505",20400
5962 Spalding Dr,Peachtree Corners,Gwinnett,"33.968541,-84.239850",14500
6357 Spalding Dr,Peachtree Corners,Gwinnett,"33.968562,-84.256585",19200
4791 S Old Peachtree Rd,Norcross,Gwinnett,"33.966682,-84.190089",13100
1257 Lawrenceville Suwanee Rd,Lawrenceville,Gwinnett,"33.981544,-84.020639",33600
4191 Suwanee Dam Rd,Suwanee,Gwinnett,"34.061126,-84.072044",31500
4717 Suwanee Dam Rd,Suwanee,Gwinnett,"34.077847,-84.072930",30300
5481 Suwanee Dam Rd,Sugar Hill,Gwinnett,"34.101049,-84.082044",21200
